split,balance,N,classifier,subject,eer,far_at_frr,frr_at_far
random,balanced,50,Linear SVM,s043,0.029200000000000014,0.24240000000000003,0.45200000000000007
random,balanced,50,Linear SVM,s044,0.094,0.3648,0.9540000000000001
random,balanced,50,Linear SVM,s046,0.10319999999999999,0.8343999999999999,0.744
random,balanced,50,Linear SVM,s047,0.0768,0.716,0.8480000000000001
random,balanced,50,Linear SVM,s048,0.126,0.7192000000000001,0.868
random,balanced,50,Linear SVM,s049,0.05120000000000001,0.324,0.512
random,balanced,50,Linear SVM,s050,0.1584,0.8751999999999999,0.9179999999999999
random,balanced,50,Linear SVM,s051,0.10399999999999998,0.6192,0.692
random,balanced,50,Linear SVM,s052,0.010400000000000003,0.3064,0.016000000000000014
random,balanced,50,Linear SVM,s053,0.03680000000000001,0.37200000000000005,0.11199999999999999
random,balanced,50,Linear SVM,s054,0.124,0.8632,0.932
random,balanced,50,Linear SVM,s055,0.042400000000000014,0.324,0.21600000000000003
random,balanced,50,Linear SVM,s056,0.094,0.74,0.382
random,balanced,50,Linear SVM,s057,0.098,0.44960000000000006,0.6940000000000001
random,balanced,50,MLP,s002,0.2056,0.76,0.958
random,balanced,50,MLP,s003,0.1856,0.8215999999999999,0.664
random,balanced,50,MLP,s004,0.16839999999999997,0.8800000000000001,0.688
random,balanced,50,MLP,s005,0.09959999999999998,0.3448,0.952
random,balanced,50,MLP,s007,0.2112,0.8152000000000001,0.8779999999999999
random,balanced,50,MLP,s008,0.172,0.664,0.8459999999999999
random,balanced,50,MLP,s010,0.12840000000000001,0.6576000000000001,0.5799999999999998
random,balanced,50,MLP,s011,0.14200000000000002,0.6152,0.852
random,balanced,50,MLP,s012,0.1028,0.6255999999999999,0.6619999999999999
random,balanced,50,MLP,s013,0.15960000000000002,0.6607999999999998,0.658
random,balanced,50,MLP,s015,0.16560000000000002,0.8231999999999999,0.65
random,balanced,50,MLP,s016,0.17960000000000004,0.47680000000000006,0.982
random,balanced,50,MLP,s017,0.092,0.404,0.5980000000000001
random,balanced,50,MLP,s018,0.17200000000000001,0.8736,0.776
random,balanced,50,MLP,s019,0.09159999999999999,0.4464,0.788
random,balanced,50,MLP,s020,0.26599999999999996,0.9528000000000001,0.9720000000000001
random,balanced,50,MLP,s021,0.1528,0.8320000000000001,0.796
random,balanced,50,MLP,s022,0.0464,0.0744,0.8939999999999999
random,balanced,50,MLP,s024,0.1112,0.3488,0.9600000000000002
random,balanced,50,MLP,s025,0.0648,0.8343999999999999,0.564
random,balanced,50,MLP,s026,0.1708,0.6752,0.938
random,balanced,50,MLP,s027,0.12479999999999998,0.5088,0.704
random,balanced,50,MLP,s028,0.09400000000000001,0.45599999999999996,0.658
random,balanced,50,MLP,s029,0.1608,0.8311999999999999,0.8200000000000001
random,balanced,50,MLP,s030,0.126,0.548,0.8059999999999998
random,balanced,50,MLP,s031,0.2872,0.8240000000000001,0.982
random,balanced,50,MLP,s032,0.2476,0.9168,0.9380000000000001
random,balanced,50,MLP,s033,0.0884,0.2112,0.718
random,balanced,50,MLP,s034,0.1744,0.8943999999999999,0.6479999999999999
random,balanced,50,MLP,s035,0.1296,0.6224,0.716
random,balanced,50,MLP,s036,0.018800000000000004,0.0656,0.158
random,balanced,50,MLP,s037,0.154,0.8455999999999999,0.8699999999999999
random,balanced,50,MLP,s038,0.07959999999999999,0.7952,0.612
random,balanced,50,MLP,s039,0.09559999999999998,0.8224,0.9359999999999999
random,balanced,50,MLP,s040,0.0944,0.4808,0.74
random,balanced,50,MLP,s041,0.09559999999999999,0.41679999999999995,0.66
random,balanced,50,MLP,s042,0.06480000000000001,0.5944,0.42399999999999993
random,balanced,50,MLP,s043,0.055999999999999994,0.1688,0.7
random,balanced,50,MLP,s044,0.1288,0.376,0.9800000000000001
random,balanced,50,MLP,s046,0.11680000000000001,0.7584,0.858
random,balanced,50,MLP,s047,0.13679999999999998,0.7392000000000001,0.7180000000000001
random,balanced,50,MLP,s048,0.16840000000000002,0.8023999999999999,0.7939999999999999
random,balanced,50,MLP,s049,0.0644,0.11359999999999999,0.6819999999999999
random,balanced,50,MLP,s050,0.20680000000000004,0.8335999999999999,0.9099999999999999
random,balanced,50,MLP,s051,0.1768,0.6392,0.6119999999999999
random,balanced,50,MLP,s052,0.043600000000000014,0.23200000000000004,0.266
random,balanced,50,MLP,s053,0.10999999999999999,0.6592,0.29000000000000004
random,balanced,50,MLP,s054,0.172,0.8392,0.8379999999999999
random,balanced,50,MLP,s055,0.08320000000000001,0.43359999999999993,0.34800000000000003
random,balanced,50,MLP,s056,0.17519999999999997,0.8183999999999999,0.828
random,balanced,50,MLP,s057,0.14800000000000002,0.788,0.664
random,balanced,200,k-NN,s002,0.11252210608181559,0.608,1.0
random,balanced,200,k-NN,s003,0.06715794633642931,0.4224,0.702
random,balanced,200,k-NN,s004,0.06517665592257985,0.46799999999999997,0.8300000000000001
random,balanced,200,k-NN,s005,0.05134388491608621,0.7544,1.0
random,balanced,200,k-NN,s007,0.10447068204634832,0.4,1.0
random,balanced,200,k-NN,s008,0.08884798985828342,0.5519999999999999,1.0
random,balanced,200,k-NN,s010,0.05476343069174654,0.3648,0.8219999999999998
random,balanced,200,k-NN,s011,0.0689849255241877,0.8728,0.5279999999999999
random,balanced,200,k-NN,s012,0.049028002745367213,0.4896,1.0
random,balanced,200,k-NN,s013,0.06961176679071415,0.4640000000000001,0.8400000000000001
random,balanced,200,k-NN,s015,0.09778054601289632,0.58,0.72
random,balanced,200,k-NN,s016,0.043831741022033244,0.1792,1.0
random,balanced,200,k-NN,s017,0.03136247544446064,0.33119999999999994,0.8099999999999999
random,balanced,200,k-NN,s018,0.09201105124297712,0.7936,0.8640000000000001
random,balanced,200,k-NN,s019,0.049164346335549156,0.22159999999999996,0.8280000000000001
random,balanced,200,k-NN,s020,0.08756842000704726,0.8624,1.0
random,balanced,200,k-NN,s021,0.09377798195532748,0.6319999999999999,0.85
random,balanced,200,k-NN,s022,0.02508336323180129,0.4232,1.0
random,balanced,200,k-NN,s024,0.04488754027771757,0.2752,1.0
random,balanced,200,k-NN,s025,0.04724632205401438,0.5256000000000001,1.0
random,balanced,200,k-NN,s026,0.08454414913608603,0.4896000000000001,1.0
random,balanced,200,k-NN,s027,0.04825888667970811,0.45840000000000003,0.812
random,balanced,200,k-NN,s028,0.04485059078493547,0.3104,1.0
random,balanced,200,k-NN,s029,0.09215290620672048,0.7112,1.0
random,balanced,200,k-NN,s030,0.05061664473486349,0.1848,0.646
random,balanced,200,k-NN,s031,0.1173155287801412,0.42000000000000004,0.8859999999999999
random,balanced,200,k-NN,s032,0.15553026554436875,0.8096,1.0
random,balanced,200,k-NN,s033,0.032150383915942625,0.2824,0.636
random,balanced,200,k-NN,s034,0.09056484323115103,0.7608,1.0
random,balanced,200,k-NN,s035,0.04982219228627124,0.4176,0.642
random,balanced,200,k-NN,s036,0.00573662086705565,0.007200000000000001,0.202
random,balanced,200,k-NN,s037,0.09226947142231082,0.3952,1.0
random,balanced,200,k-NN,s038,0.060445855986117326,0.388,1.0
random,balanced,200,k-NN,s039,0.06778263792591614,0.6176,1.0
random,balanced,200,k-NN,s040,0.04734245355703982,0.3144,0.8300000000000001
random,balanced,200,k-NN,s041,0.061826212445805974,0.4928,0.85
random,balanced,200,k-NN,s042,0.04163009349858666,0.5256000000000001,0.44000000000000006
random,balanced,200,k-NN,s043,0.02654752620870434,0.059199999999999996,1.0
random,balanced,200,k-NN,s044,0.04789748976513682,0.36560000000000004,1.0
random,balanced,200,k-NN,s046,0.09892095337669068,0.5744,1.0
random,balanced,200,k-NN,s047,0.0650113978472757,0.3592,0.682
random,balanced,200,k-NN,s048,0.09409165766628484,0.568,1.0
random,balanced,200,k-NN,s049,0.03605518560179978,0.25120000000000003,1.0
random,balanced,200,k-NN,s050,0.10102025221502078,0.5608000000000001,1.0
random,balanced,200,k-NN,s051,0.06691936515245864,0.5943999999999999,0.522
random,balanced,200,k-NN,s052,0.012669198418495176,0.4064,0.404
random,balanced,200,k-NN,s053,0.030409094858907738,0.6632,0.434
random,balanced,200,k-NN,s054,0.09969335414589267,0.924,1.0
random,balanced,200,k-NN,s055,0.0374607548852444,0.6488,0.8019999999999999
random,balanced,200,k-NN,s056,0.08700057963780322,0.6960000000000001,0.8400000000000001
random,balanced,200,k-NN,s057,0.08336831722506137,0.5256000000000001,1.0
random,balanced,200,LDA,s002,0.15320000000000003,0.7184,0.9540000000000001
random,balanced,200,LDA,s003,0.06400000000000003,0.26799999999999996,0.49800000000000005
random,balanced,200,LDA,s004,0.0816,0.4424,0.42600000000000005
random,balanced,200,LDA,s005,0.09079999999999999,0.2008,0.966
random,balanced,200,LDA,s007,0.13440000000000002,0.4896,0.756
random,balanced,200,LDA,s008,0.1396,0.5056,0.9040000000000001
random,balanced,200,LDA,s010,0.0524,0.1776,0.354
random,balanced,200,LDA,s011,0.0684,0.3248,0.526
random,balanced,200,LDA,s012,0.05360000000000002,0.23359999999999997,0.726
random,balanced,200,LDA,s013,0.06639999999999999,0.4272,0.376
random,balanced,200,LDA,s015,0.126,0.6208,0.694
random,balanced,200,LDA,s016,0.062399999999999976,0.13199999999999998,0.5860000000000001
random,balanced,200,LDA,s017,0.05080000000000001,0.2232,0.366
random,balanced,200,LDA,s018,0.09399999999999997,0.6095999999999999,0.41200000000000003
random,balanced,200,LDA,s019,0.054800000000000015,0.4136,0.798
random,balanced,200,LDA,s020,0.11879999999999999,0.5912000000000001,0.8320000000000001
random,balanced,200,LDA,s021,0.10119999999999998,0.3088,0.734
random,balanced,200,LDA,s022,0.026400000000000014,0.046400000000000004,0.446
random,balanced,200,LDA,s024,0.03800000000000002,0.18,0.5680000000000001
random,balanced,200,LDA,s025,0.04280000000000001,0.22399999999999998,0.692
random,balanced,200,LDA,s026,0.148,0.5176000000000001,0.9719999999999999
random,balanced,200,LDA,s027,0.0508,0.2624,0.40800000000000003
random,balanced,200,LDA,s028,0.05080000000000001,0.2072,0.4880000000000001
random,balanced,200,LDA,s029,0.09319999999999998,0.4064,0.724
random,balanced,200,LDA,s030,0.054400000000000025,0.5711999999999999,0.344
random,balanced,200,LDA,s031,0.1628,0.5656,0.8140000000000001
random,balanced,200,LDA,s032,0.20359999999999995,0.9192,0.9179999999999999
random,balanced,200,LDA,s033,0.021600000000000005,0.028800000000000003,0.07400000000000002
random,balanced,200,LDA,s034,0.07879999999999995,0.696,0.462
random,balanced,200,LDA,s035,0.0644,0.252,0.388
random,balanced,200,LDA,s036,0.010800000000000006,0.019200000000000002,0.044
random,balanced,200,LDA,s037,0.1112,0.4136,0.8079999999999998
random,balanced,200,LDA,s038,0.0656,0.6112,0.7080000000000001
random,balanced,200,LDA,s039,0.050800000000000026,0.37279999999999996,0.288
random,balanced,200,LDA,s040,0.03840000000000002,0.12320000000000002,0.454
random,balanced,200,LDA,s041,0.037600000000000015,0.10800000000000001,0.262
random,balanced,200,LDA,s042,0.031200000000000016,0.296,0.136
random,balanced,200,LDA,s043,0.026000000000000013,0.0424,0.306
random,balanced,200,LDA,s044,0.07959999999999999,0.5728,0.8539999999999999
random,balanced,200,LDA,s046,0.10799999999999998,0.5664,0.748
random,balanced,200,LDA,s047,0.07919999999999998,0.3368,0.7859999999999999
random,balanced,200,LDA,s048,0.138,0.6448,0.8859999999999999
random,balanced,200,LDA,s049,0.03800000000000001,0.34240000000000004,0.39
random,balanced,200,LDA,s050,0.10999999999999999,0.6247999999999999,0.966
random,balanced,200,LDA,s051,0.0964,0.5592,0.5960000000000001
random,balanced,200,LDA,s052,0.016800000000000002,0.14320000000000002,0.03799999999999999
random,balanced,200,LDA,s053,0.0412,0.12080000000000002,0.242
random,balanced,200,LDA,s054,0.11239999999999999,0.8144,0.9359999999999999
random,balanced,200,LDA,s055,0.04360000000000001,0.11600000000000002,0.5279999999999999
random,balanced,200,LDA,s056,0.08079999999999998,0.4488,0.368
random,balanced,200,LDA,s057,0.08559999999999998,0.4112,0.6439999999999999
random,balanced,200,Threshold,s002,0.2184,0.868,0.558
random,balanced,200,Threshold,s003,0.18040000000000003,0.7776,0.49000000000000005
random,balanced,200,Threshold,s004,0.11079999999999998,0.704,0.42800000000000005
random,balanced,200,Threshold,s005,0.07439999999999998,0.9488,0.13799999999999998
random,balanced,200,Threshold,s007,0.164,0.6792,0.626
random,balanced,200,Threshold,s008,0.156,0.6672,0.514
random,balanced,200,Threshold,s010,0.07119999999999999,0.4024,0.12599999999999997
random,balanced,200,Threshold,s011,0.1528,0.68,0.49399999999999994
random,balanced,200,Threshold,s012,0.1172,0.7976,0.29800000000000004
random,balanced,200,Threshold,s013,0.12279999999999999,0.6768000000000001,0.306
random,balanced,200,Threshold,s015,0.19679999999999997,0.72,0.6699999999999999
random,balanced,200,Threshold,s016,0.07479999999999999,0.8800000000000001,0.198
random,balanced,200,Threshold,s017,0.04000000000000002,0.31599999999999995,0.096
random,balanced,200,Threshold,s018,0.22599999999999998,0.9008,0.62
random,balanced,200,Threshold,s019,0.08079999999999998,0.9448000000000001,0.132
random,balanced,200,Threshold,s020,0.26880000000000004,0.9536,0.8460000000000001
random,balanced,200,Threshold,s021,0.146,0.8904,0.41
random,balanced,200,Threshold,s022,0.0536,0.3992,0.126
random,balanced,200,Threshold,s024,0.0548,0.25440000000000007,0.15600000000000003
random,balanced,200,Threshold,s025,0.08199999999999999,0.7863999999999999,0.144
random,balanced,200,Threshold,s026,0.10159999999999998,0.6984000000000001,0.22799999999999998
random,balanced,200,Threshold,s027,0.11280000000000001,0.8056000000000001,0.196
random,balanced,200,Threshold,s028,0.047599999999999996,0.17279999999999998,0.22200000000000006
random,balanced,200,Threshold,s029,0.118,0.72,0.244
random,balanced,200,Threshold,s030,0.1312,0.9911999999999999,0.26199999999999996
random,balanced,200,Threshold,s031,0.2224,0.8976,0.6699999999999999
random,balanced,200,Threshold,s032,0.3036,0.9288000000000001,0.882
random,balanced,200,Threshold,s033,0.10879999999999998,0.8943999999999999,0.296
random,balanced,200,Threshold,s034,0.1964,0.8943999999999999,0.662
random,balanced,200,Threshold,s035,0.164,0.8448,0.398
random,balanced,200,Threshold,s036,0.03480000000000002,0.1152,0.050000000000000024
random,balanced,200,Threshold,s037,0.1876,0.8472,0.6679999999999999
random,balanced,200,Threshold,s038,0.14600000000000002,0.8912000000000001,0.262
random,balanced,200,Threshold,s039,0.09319999999999999,0.8055999999999999,0.17000000000000004
random,balanced,200,Threshold,s040,0.1708,0.9480000000000001,0.384
random,balanced,200,Threshold,s041,0.14999999999999997,0.8832000000000001,0.44000000000000006
random,balanced,200,Threshold,s042,0.06600000000000002,0.8215999999999999,0.094
random,balanced,200,Threshold,s043,0.03320000000000001,0.3992,0.08800000000000001
random,balanced,200,Threshold,s044,0.08959999999999999,0.9087999999999999,0.262
random,balanced,200,Threshold,s046,0.22039999999999998,0.9256,0.55
random,balanced,200,Threshold,s047,0.22039999999999998,0.9376000000000001,0.6359999999999999
random,balanced,200,Threshold,s048,0.132,0.7152000000000001,0.38
random,balanced,200,Threshold,s049,0.1256,0.9432,0.27599999999999997
random,balanced,200,Threshold,s050,0.17040000000000002,0.7576,0.5119999999999999
random,balanced,200,Threshold,s051,0.1836,0.7896,0.758
random,balanced,200,Threshold,s052,0.04680000000000003,0.4824,0.06399999999999999
random,balanced,200,Threshold,s053,0.09879999999999997,0.7032,0.202
random,balanced,200,Threshold,s054,0.126,0.9352,0.4800000000000001
random,balanced,200,Threshold,s055,0.05320000000000001,0.4112,0.086
random,balanced,200,Threshold,s056,0.16040000000000001,0.8528,0.538
random,balanced,200,Threshold,s057,0.21200000000000002,0.788,0.8640000000000001
random,balanced,200,Linear SVM,s002,0.1356,0.8295999999999999,0.9719999999999999
random,balanced,200,Linear SVM,s003,0.06639999999999999,0.236,0.446
random,balanced,200,Linear SVM,s004,0.076,0.4848,0.4619999999999999
random,balanced,200,Linear SVM,s005,0.09079999999999998,0.22000000000000003,0.9400000000000001
random,balanced,200,Linear SVM,s007,0.13,0.6312,0.78
random,balanced,200,Linear SVM,s008,0.11039999999999998,0.7392000000000001,0.8240000000000001
random,balanced,200,Linear SVM,s010,0.0464,0.2056,0.256
random,balanced,200,Linear SVM,s011,0.06080000000000002,0.30879999999999996,0.4699999999999999
random,balanced,200,Linear SVM,s012,0.0536,0.25040000000000007,0.5619999999999999
random,balanced,200,Linear SVM,s013,0.064,0.3176,0.22400000000000003
random,balanced,200,Linear SVM,s015,0.1132,0.5952,0.612
random,balanced,200,Linear SVM,s016,0.0616,0.3008,0.628
random,balanced,200,Linear SVM,s017,0.030400000000000003,0.1328,0.198
random,balanced,200,Linear SVM,s018,0.09079999999999996,0.6344000000000001,0.41
random,balanced,200,Linear SVM,s019,0.05240000000000002,0.5408,0.8240000000000001
random,balanced,200,Linear SVM,s020,0.1112,0.6896000000000001,0.8379999999999999
random,balanced,200,Linear SVM,s021,0.0964,0.33199999999999996,0.766
random,balanced,200,Linear SVM,s022,0.0216,0.029599999999999998,0.49399999999999994
random,balanced,200,Linear SVM,s024,0.038800000000000015,0.11039999999999998,0.546
random,balanced,200,Linear SVM,s025,0.03840000000000002,0.22880000000000003,0.664
random,balanced,200,Linear SVM,s026,0.158,0.5495999999999999,0.9560000000000001
random,balanced,200,Linear SVM,s027,0.04880000000000002,0.4048,0.40800000000000003
random,balanced,200,Linear SVM,s028,0.04520000000000001,0.13599999999999998,0.44400000000000006
random,balanced,200,Linear SVM,s029,0.07599999999999998,0.6024,0.524
random,balanced,200,Linear SVM,s030,0.05399999999999999,0.4056,0.422
random,balanced,200,Linear SVM,s031,0.16760000000000003,0.5392,0.8640000000000001
random,balanced,200,Linear SVM,s032,0.20399999999999996,0.9463999999999999,0.9099999999999999
random,balanced,200,Linear SVM,s033,0.02520000000000001,0.0368,0.186
random,balanced,200,Linear SVM,s034,0.07239999999999996,0.6648,0.418
random,balanced,200,Linear SVM,s035,0.04680000000000001,0.28800000000000003,0.21799999999999997
random,balanced,200,Linear SVM,s036,0.0056,0.0056,0.0040000000000000036
random,balanced,200,Linear SVM,s037,0.10559999999999999,0.476,0.756
random,balanced,200,Linear SVM,s038,0.057600000000000005,0.6432,0.7300000000000001
random,balanced,200,Linear SVM,s039,0.04280000000000001,0.32080000000000003,0.332
random,balanced,200,Linear SVM,s040,0.049600000000000005,0.1392,0.43200000000000005
random,balanced,200,Linear SVM,s041,0.044000000000000004,0.08080000000000001,0.27999999999999997
random,balanced,200,Linear SVM,s042,0.02720000000000001,0.3288,0.11000000000000003
random,balanced,200,Linear SVM,s043,0.021200000000000014,0.0392,0.304
random,balanced,200,Linear SVM,s044,0.06799999999999999,0.3976,0.78
random,balanced,200,Linear SVM,s046,0.1008,0.7135999999999999,0.784
random,balanced,200,Linear SVM,s047,0.07039999999999999,0.32080000000000003,0.786
